Area,Type,Educational Level,Count,Disability,Gender
Kerala,Rural,Matric/Secondary But Below Graduate,5440,Seeing,Males
Kerala,Rural,Graduate And Above,1053,Seeing,Males
Kerala,Urban,Illiterate,3274,Seeing,Males
Kerala,Urban,Literate,20738,Seeing,Males
Kerala,Urban,Literate But Below Primary,4451,Seeing,Males
Kerala,Urban,Primary But Below Middle,4937,Seeing,Males
Kerala,Urban,Middle But Below Matric/Secondary,3601,Seeing,Males
Kerala,Urban,Matric/Secondary But Below Graduate,5367,Seeing,Males
Kerala,Urban,Graduate And Above,1381,Seeing,Males
Tamil Nadu,Rural,Illiterate,15716,Seeing,Males
Tamil Nadu,Rural,Literate,22117,Seeing,Males
Tamil Nadu,Rural,Literate But Below Primary,2693,Seeing,Males
Tamil Nadu,Rural,Primary But Below Middle,6845,Seeing,Males
Tamil Nadu,Rural,Middle But Below Matric/Secondary,4301,Seeing,Males
Tamil Nadu,Rural,Matric/Secondary But Below Graduate,5591,Seeing,Males
Tamil Nadu,Rural,Graduate And Above,1238,Seeing,Males
Tamil Nadu,Urban,Illiterate,7248,Seeing,Males
Tamil Nadu,Urban,Literate,22663,Seeing,Males
Tamil Nadu,Urban,Literate But Below Primary,2101,Seeing,Males
Tamil Nadu,Urban,Primary But Below Middle,4653,Seeing,Males
Tamil Nadu,Urban,Middle But Below Matric/Secondary,3821,Seeing,Males
Tamil Nadu,Urban,Matric/Secondary But Below Graduate,7477,Seeing,Males
Tamil Nadu,Urban,Graduate And Above,3218,Seeing,Males
Puducherry,Rural,Illiterate,243,Seeing,Males
Puducherry,Rural,Literate,429,Seeing,Males
Puducherry,Rural,Literate But Below Primary,51,Seeing,Males
Puducherry,Rural,Primary But Below Middle,116,Seeing,Males
Puducherry,Rural,Middle But Below Matric/Secondary,99,Seeing,Males
Puducherry,Rural,Matric/Secondary But Below Graduate,125,Seeing,Males
Puducherry,Rural,Graduate And Above,22,Seeing,Males
Puducherry,Urban,Illiterate,280,Seeing,Males
Puducherry,Urban,Literate,889,Seeing,Males
Puducherry,Urban,Literate But Below Primary,79,Seeing,Males
Puducherry,Urban,Primary But Below Middle,216,Seeing,Males
Puducherry,Urban,Middle But Below Matric/Secondary,159,Seeing,Males
Puducherry,Urban,Matric/Secondary But Below Graduate,301,Seeing,Males
Puducherry,Urban,Graduate And Above,106,Seeing,Males
Andaman & Nicobar Islands,Rural,Illiterate,146,Seeing,Males
Andaman & Nicobar Islands,Rural,Literate,365,Seeing,Males
Andaman & Nicobar Islands,Rural,Literate But Below Primary,82,Seeing,Males
Andaman & Nicobar Islands,Rural,Primary But Below Middle,114,Seeing,Males
Andaman & Nicobar Islands,Rural,Middle But Below Matric/Secondary,80,Seeing,Males
Andaman & Nicobar Islands,Rural,Matric/Secondary But Below Graduate,67,Seeing,Males
Andaman & Nicobar Islands,Rural,Graduate And Above,10,Seeing,Males
Andaman & Nicobar Islands,Urban,Illiterate,13,Seeing,Males
Andaman & Nicobar Islands,Urban,Literate,74,Seeing,Males
Andaman & Nicobar Islands,Urban,Literate But Below Primary,8,Seeing,Males
Andaman & Nicobar Islands,Urban,Primary But Below Middle,17,Seeing,Males
Andaman & Nicobar Islands,Urban,Middle But Below Matric/Secondary,23,Seeing,Males
Andaman & Nicobar Islands,Urban,Matric/Secondary But Below Graduate,17,Seeing,Males
Andaman & Nicobar Islands,Urban,Graduate And Above,8,Seeing,Males
Jammu & Kashmir,Rural,Illiterate,16985,Seeing,Females
Jammu & Kashmir,Rural,Literate,6138,Seeing,Females
Jammu & Kashmir,Rural,Literate But Below Primary,1121,Seeing,Females
Jammu & Kashmir,Rural,Primary But Below Middle,1572,Seeing,Females
Jammu & Kashmir,Rural,Middle But Below Matric/Secondary,1577,Seeing,Females
Jammu & Kashmir,Rural,Matric/Secondary But Below Graduate,1322,Seeing,Females
Jammu & Kashmir,Rural,Graduate And Above,219,Seeing,Females
Jammu & Kashmir,Urban,Illiterate,4244,Seeing,Females
Jammu & Kashmir,Urban,Literate,3425,Seeing,Females
Jammu & Kashmir,Urban,Literate But Below Primary,352,Seeing,Females
Jammu & Kashmir,Urban,Primary But Below Middle,526,Seeing,Females
Jammu & Kashmir,Urban,Middle But Below Matric/Secondary,721,Seeing,Females
Jammu & Kashmir,Urban,Matric/Secondary But Below Graduate,1131,Seeing,Females
Jammu & Kashmir,Urban,Graduate And Above,553,Seeing,Females
Himachal Pradesh,Rural,Illiterate,7647,Seeing,Females
Himachal Pradesh,Rural,Literate,4202,Seeing,Females
Himachal Pradesh,Rural,Literate But Below Primary,663,Seeing,Females
Himachal Pradesh,Rural,Primary But Below Middle,1361,Seeing,Females
Himachal Pradesh,Rural,Middle But Below Matric/Secondary,659,Seeing,Females
Himachal Pradesh,Rural,Matric/Secondary But Below Graduate,1086,Seeing,Females
Himachal Pradesh,Rural,Graduate And Above,161,Seeing,Females
Himachal Pradesh,Urban,Illiterate,264,Seeing,Females
Himachal Pradesh,Urban,Literate,581,Seeing,Females
Himachal Pradesh,Urban,Literate But Below Primary,56,Seeing,Females
Himachal Pradesh,Urban,Primary But Below Middle,109,Seeing,Females
Himachal Pradesh,Urban,Middle But Below Matric/Secondary,71,Seeing,Females
Himachal Pradesh,Urban,Matric/Secondary But Below Graduate,192,Seeing,Females
Himachal Pradesh,Urban,Graduate And Above,129,Seeing,Females
Punjab,Rural,Illiterate,15366,Seeing,Females
Punjab,Rural,Literate,9960,Seeing,Females
Punjab,Rural,Literate But Below Primary,1361,Seeing,Females
Punjab,Rural,Primary But Below Middle,3220,Seeing,Females
Punjab,Rural,Middle But Below Matric/Secondary,1698,Seeing,Females
Punjab,Rural,Matric/Secondary But Below Graduate,2751,Seeing,Females
Punjab,Rural,Graduate And Above,368,Seeing,Females
Punjab,Urban,Illiterate,4816,Seeing,Females
Punjab,Urban,Literate,7246,Seeing,Females
Punjab,Urban,Literate But Below Primary,682,Seeing,Females
Punjab,Urban,Primary But Below Middle,1470,Seeing,Females
Punjab,Urban,Middle But Below Matric/Secondary,1040,Seeing,Females
Punjab,Urban,Matric/Secondary But Below Graduate,2518,Seeing,Females
Punjab,Urban,Graduate And Above,1171,Seeing,Females
Chandigarh,Rural,Illiterate,8,Seeing,Females
Chandigarh,Rural,Literate,9,Seeing,Females
Chandigarh,Rural,Literate But Below Primary,2,Seeing,Females
Chandigarh,Rural,Primary But Below Middle,2,Seeing,Females
Chandigarh,Rural,Middle But Below Matric/Secondary,2,Seeing,Females
Chandigarh,Rural,Matric/Secondary But Below Graduate,2,Seeing,Females
Chandigarh,Rural,Graduate And Above,1,Seeing,Females
Chandigarh,Urban,Illiterate,279,Seeing,Females
Chandigarh,Urban,Literate,400,Seeing,Females
Chandigarh,Urban,Literate But Below Primary,62,Seeing,Females
Chandigarh,Urban,Primary But Below Middle,77,Seeing,Females
Chandigarh,Urban,Middle But Below Matric/Secondary,57,Seeing,Females
Chandigarh,Urban,Matric/Secondary But Below Graduate,104,Seeing,Females
Chandigarh,Urban,Graduate And Above,86,Seeing,Females
Uttarakhand,Rural,Illiterate,8055,Seeing,Females
Uttarakhand,Rural,Literate,3087,Seeing,Females
Uttarakhand,Rural,Literate But Below Primary,560,Seeing,Females
Uttarakhand,Rural,Primary But Below Middle,940,Seeing,Females
Uttarakhand,Rural,Middle But Below Matric/Secondary,617,Seeing,Females
Uttarakhand,Rural,Matric/Secondary But Below Graduate,498,Seeing,Females
Uttarakhand,Rural,Graduate And Above,176,Seeing,Females
Uttarakhand,Urban,Illiterate,1377,Seeing,Females
Uttarakhand,Urban,Literate,2102,Seeing,Females
Uttarakhand,Urban,Literate But Below Primary,297,Seeing,Females
Uttarakhand,Urban,Primary But Below Middle,471,Seeing,Females
Uttarakhand,Urban,Middle But Below Matric/Secondary,294,Seeing,Females
Uttarakhand,Urban,Matric/Secondary But Below Graduate,557,Seeing,Females
Uttarakhand,Urban,Graduate And Above,392,Seeing,Females
Haryana,Rural,Illiterate,19606,Seeing,Females
Haryana,Rural,Literate,6912,Seeing,Females
Haryana,Rural,Literate But Below Primary,1357,Seeing,Females
Haryana,Rural,Primary But Below Middle,2310,Seeing,Females
Haryana,Rural,Middle But Below Matric/Secondary,1137,Seeing,Females
Haryana,Rural,Matric/Secondary But Below Graduate,1430,Seeing,Females
Haryana,Rural,Graduate And Above,249,Seeing,Females
Haryana,Urban,Illiterate,5870,Seeing,Females
Haryana,Urban,Literate,6690,Seeing,Females
Haryana,Urban,Literate But Below Primary,779,Seeing,Females
Haryana,Urban,Primary But Below Middle,1439,Seeing,Females
Haryana,Urban,Middle But Below Matric/Secondary,1058,Seeing,Females
Haryana,Urban,Matric/Secondary But Below Graduate,1891,Seeing,Females
Haryana,Urban,Graduate And Above,1200,Seeing,Females
Nct Of Delhi,Rural,Illiterate,225,Seeing,Females
Nct Of Delhi,Rural,Literate,137,Seeing,Females
Nct Of Delhi,Rural,Literate But Below Primary,21,Seeing,Females
Nct Of Delhi,Rural,Primary But Below Middle,47,Seeing,Females
Nct Of Delhi,Rural,Middle But Below Matric/Secondary,17,Seeing,Females
Nct Of Delhi,Rural,Matric/Secondary But Below Graduate,38,Seeing,Females
Nct Of Delhi,Rural,Graduate And Above,5,Seeing,Females
Nct Of Delhi,Urban,Illiterate,5858,Seeing,Females
Nct Of Delhi,Urban,Literate,7040,Seeing,Females
Nct Of Delhi,Urban,Literate But Below Primary,803,Seeing,Females
Nct Of Delhi,Urban,Primary But Below Middle,1625,Seeing,Females
Nct Of Delhi,Urban,Middle But Below Matric/Secondary,1054,Seeing,Females
Nct Of Delhi,Urban,Matric/Secondary But Below Graduate,1892,Seeing,Females
Nct Of Delhi,Urban,Graduate And Above,1370,Seeing,Females
Rajasthan,Rural,Illiterate,103030,Seeing,Females
Rajasthan,Rural,Literate,19353,Seeing,Females
Rajasthan,Rural,Literate But Below Primary,5608,Seeing,Females
Rajasthan,Rural,Primary But Below Middle,6368,Seeing,Females
Rajasthan,Rural,Middle But Below Matric/Secondary,2991,Seeing,Females
Rajasthan,Rural,Matric/Secondary But Below Graduate,2007,Seeing,Females
Rajasthan,Rural,Graduate And Above,435,Seeing,Females
Rajasthan,Urban,Illiterate,18177,Seeing,Females
Rajasthan,Urban,Literate,18014,Seeing,Females
Rajasthan,Urban,Literate But Below Primary,2885,Seeing,Females
Rajasthan,Urban,Primary But Below Middle,4290,Seeing,Females
Rajasthan,Urban,Middle But Below Matric/Secondary,3193,Seeing,Females
Rajasthan,Urban,Matric/Secondary But Below Graduate,3928,Seeing,Females
Rajasthan,Urban,Graduate And Above,2687,Seeing,Females
Uttar Pradesh,Rural,Illiterate,179486,Seeing,Females
Uttar Pradesh,Rural,Literate,91875,Seeing,Females
Uttar Pradesh,Rural,Literate But Below Primary,21367,Seeing,Females
Uttar Pradesh,Rural,Primary But Below Middle,27189,Seeing,Females
Uttar Pradesh,Rural,Middle But Below Matric/Secondary,17560,Seeing,Females
Uttar Pradesh,Rural,Matric/Secondary But Below Graduate,16063,Seeing,Females
Uttar Pradesh,Rural,Graduate And Above,3350,Seeing,Females
Uttar Pradesh,Urban,Illiterate,38301,Seeing,Females
Uttar Pradesh,Urban,Literate,46464,Seeing,Females
Uttar Pradesh,Urban,Literate But Below Primary,5925,Seeing,Females
Uttar Pradesh,Urban,Primary But Below Middle,9185,Seeing,Females
Uttar Pradesh,Urban,Middle But Below Matric/Secondary,7415,Seeing,Females
Uttar Pradesh,Urban,Matric/Secondary But Below Graduate,12298,Seeing,Females
Uttar Pradesh,Urban,Graduate And Above,8393,Seeing,Females
Bihar,Rural,Illiterate,144397,Seeing,Females
Bihar,Rural,Literate,76206,Seeing,Females
Bihar,Rural,Literate But Below Primary,24251,Seeing,Females
Bihar,Rural,Primary But Below Middle,21494,Seeing,Females
Bihar,Rural,Middle But Below Matric/Secondary,10877,Seeing,Females
Bihar,Rural,Matric/Secondary But Below Graduate,11552,Seeing,Females
Bihar,Rural,Graduate And Above,1524,Seeing,Females
Bihar,Urban,Illiterate,13506,Seeing,Females
Bihar,Urban,Literate,17928,Seeing,Females
Bihar,Urban,Literate But Below Primary,3285,Seeing,Females
Bihar,Urban,Primary But Below Middle,3735,Seeing,Females
Bihar,Urban,Middle But Below Matric/Secondary,2556,Seeing,Females
Bihar,Urban,Matric/Secondary But Below Graduate,5058,Seeing,Females
Bihar,Urban,Graduate And Above,2167,Seeing,Females
Sikkim,Rural,Illiterate,713,Seeing,Females
Sikkim,Rural,Literate,500,Seeing,Females
Sikkim,Rural,Literate But Below Primary,147,Seeing,Females
Sikkim,Rural,Primary But Below Middle,130,Seeing,Females
Sikkim,Rural,Middle But Below Matric/Secondary,98,Seeing,Females
Sikkim,Rural,Matric/Secondary But Below Graduate,74,Seeing,Females
Sikkim,Rural,Graduate And Above,28,Seeing,Females
Sikkim,Urban,Illiterate,56,Seeing,Females
Sikkim,Urban,Literate,82,Seeing,Females
Sikkim,Urban,Literate But Below Primary,21,Seeing,Females
Sikkim,Urban,Primary But Below Middle,12,Seeing,Females
Sikkim,Urban,Middle But Below Matric/Secondary,13,Seeing,Females
Sikkim,Urban,Matric/Secondary But Below Graduate,22,Seeing,Females
Sikkim,Urban,Graduate And Above,8,Seeing,Females
Arunachal Pradesh,Rural,Illiterate,1699,Seeing,Females
Arunachal Pradesh,Rural,Literate,636,Seeing,Females
Arunachal Pradesh,Rural,Literate But Below Primary,169,Seeing,Females
Arunachal Pradesh,Rural,Primary But Below Middle,178,Seeing,Females
Arunachal Pradesh,Rural,Middle But Below Matric/Secondary,131,Seeing,Females
Arunachal Pradesh,Rural,Matric/Secondary But Below Graduate,115,Seeing,Females
Arunachal Pradesh,Rural,Graduate And Above,17,Seeing,Females
Arunachal Pradesh,Urban,Illiterate,191,Seeing,Females
Arunachal Pradesh,Urban,Literate,264,Seeing,Females
Arunachal Pradesh,Urban,Literate But Below Primary,40,Seeing,Females
Arunachal Pradesh,Urban,Primary But Below Middle,73,Seeing,Females
Arunachal Pradesh,Urban,Middle But Below Matric/Secondary,57,Seeing,Females
Arunachal Pradesh,Urban,Matric/Secondary But Below Graduate,73,Seeing,Females
Arunachal Pradesh,Urban,Graduate And Above,14,Seeing,Females
Nagaland,Rural,Illiterate,1056,Seeing,Females
Nagaland,Rural,Literate,546,Seeing,Females
Nagaland,Rural,Literate But Below Primary,142,Seeing,Females
Nagaland,Rural,Primary But Below Middle,175,Seeing,Females
Nagaland,Rural,Middle But Below Matric/Secondary,93,Seeing,Females
Nagaland,Rural,Matric/Secondary But Below Graduate,76,Seeing,Females
Nagaland,Rural,Graduate And Above,12,Seeing,Females
Nagaland,Urban,Illiterate,168,Seeing,Females
Nagaland,Urban,Literate,250,Seeing,Females
Nagaland,Urban,Literate But Below Primary,30,Seeing,Females
Nagaland,Urban,Primary But Below Middle,67,Seeing,Females
Nagaland,Urban,Middle But Below Matric/Secondary,52,Seeing,Females
Nagaland,Urban,Matric/Secondary But Below Graduate,60,Seeing,Females
Nagaland,Urban,Graduate And Above,20,Seeing,Females
Manipur,Rural,Illiterate,2876,Seeing,Females
Manipur,Rural,Literate,3583,Seeing,Females
Manipur,Rural,Literate But Below Primary,501,Seeing,Females
Manipur,Rural,Primary But Below Middle,736,Seeing,Females
Manipur,Rural,Middle But Below Matric/Secondary,849,Seeing,Females
Manipur,Rural,Matric/Secondary But Below Graduate,1005,Seeing,Females
Manipur,Rural,Graduate And Above,295,Seeing,Females
Manipur,Urban,Illiterate,953,Seeing,Females
Manipur,Urban,Literate,1867,Seeing,Females
Manipur,Urban,Literate But Below Primary,213,Seeing,Females
Manipur,Urban,Primary But Below Middle,281,Seeing,Females
Manipur,Urban,Middle But Below Matric/Secondary,384,Seeing,Females
Manipur,Urban,Matric/Secondary But Below Graduate,562,Seeing,Females
Manipur,Urban,Graduate And Above,316,Seeing,Females
Mizoram,Rural,Illiterate,223,Seeing,Females
Mizoram,Rural,Literate,345,Seeing,Females
Mizoram,Rural,Literate But Below Primary,168,Seeing,Females
Mizoram,Rural,Primary But Below Middle,82,Seeing,Females
Mizoram,Rural,Middle But Below Matric/Secondary,56,Seeing,Females
Mizoram,Rural,Matric/Secondary But Below Graduate,20,Seeing,Females
Mizoram,Rural,Graduate And Above,1,Seeing,Females
Mizoram,Urban,Illiterate,73,Seeing,Females
Mizoram,Urban,Literate,307,Seeing,Females
Mizoram,Urban,Literate But Below Primary,96,Seeing,Females
Mizoram,Urban,Primary But Below Middle,70,Seeing,Females
Mizoram,Urban,Middle But Below Matric/Secondary,60,Seeing,Females
Mizoram,Urban,Matric/Secondary But Below Graduate,59,Seeing,Females
Mizoram,Urban,Graduate And Above,13,Seeing,Females
Tripura,Rural,Illiterate,1879,Seeing,Females
Tripura,Rural,Literate,1883,Seeing,Females
Tripura,Rural,Literate But Below Primary,694,Seeing,Females
Tripura,Rural,Primary But Below Middle,464,Seeing,Females
Tripura,Rural,Middle But Below Matric/Secondary,290,Seeing,Females
Tripura,Rural,Matric/Secondary But Below Graduate,166,Seeing,Females
Tripura,Rural,Graduate And Above,18,Seeing,Females
Tripura,Urban,Illiterate,466,Seeing,Females
Tripura,Urban,Literate,1088,Seeing,Females
Tripura,Urban,Literate But Below Primary,302,Seeing,Females
Tripura,Urban,Primary But Below Middle,255,Seeing,Females
Tripura,Urban,Middle But Below Matric/Secondary,211,Seeing,Females
Tripura,Urban,Matric/Secondary But Below Graduate,161,Seeing,Females
Tripura,Urban,Graduate And Above,66,Seeing,Females
Meghalaya,Rural,Illiterate,1795,Seeing,Females
Meghalaya,Rural,Literate,1248,Seeing,Females
Meghalaya,Rural,Literate But Below Primary,568,Seeing,Females
Meghalaya,Rural,Primary But Below Middle,327,Seeing,Females
Meghalaya,Rural,Middle But Below Matric/Secondary,153,Seeing,Females
Meghalaya,Rural,Matric/Secondary But Below Graduate,106,Seeing,Females
Meghalaya,Rural,Graduate And Above,14,Seeing,Females
Meghalaya,Urban,Illiterate,152,Seeing,Females
Meghalaya,Urban,Literate,291,Seeing,Females
Meghalaya,Urban,Literate But Below Primary,73,Seeing,Females
Meghalaya,Urban,Primary But Below Middle,58,Seeing,Females
Meghalaya,Urban,Middle But Below Matric/Secondary,69,Seeing,Females
Meghalaya,Urban,Matric/Secondary But Below Graduate,55,Seeing,Females
Meghalaya,Urban,Graduate And Above,26,Seeing,Females
Assam,Rural,Illiterate,22017,Seeing,Females
Assam,Rural,Literate,12605,Seeing,Females
Assam,Rural,Literate But Below Primary,3918,Seeing,Females
Assam,Rural,Primary But Below Middle,3233,Seeing,Females
Assam,Rural,Middle But Below Matric/Secondary,2652,Seeing,Females
Assam,Rural,Matric/Secondary But Below Graduate,1769,Seeing,Females
Assam,Rural,Graduate And Above,200,Seeing,Females
Assam,Urban,Illiterate,1701,Seeing,Females
Assam,Urban,Literate,3178,Seeing,Females
Assam,Urban,Literate But Below Primary,709,Seeing,Females
Assam,Urban,Primary But Below Middle,624,Seeing,Females
Assam,Urban,Middle But Below Matric/Secondary,621,Seeing,Females
Assam,Urban,Matric/Secondary But Below Graduate,770,Seeing,Females
Assam,Urban,Graduate And Above,311,Seeing,Females
West Bengal,Rural,Illiterate,76029,Seeing,Females
West Bengal,Rural,Literate,55667,Seeing,Females
West Bengal,Rural,Literate But Below Primary,20346,Seeing,Females
West Bengal,Rural,Primary But Below Middle,14740,Seeing,Females
West Bengal,Rural,Middle But Below Matric/Secondary,10625,Seeing,Females
West Bengal,Rural,Matric/Secondary But Below Graduate,5839,Seeing,Females
West Bengal,Rural,Graduate And Above,1001,Seeing,Females
West Bengal,Urban,Illiterate,23449,Seeing,Females
West Bengal,Urban,Literate,46003,Seeing,Females
West Bengal,Urban,Literate But Below Primary,8842,Seeing,Females
West Bengal,Urban,Primary But Below Middle,9228,Seeing,Females
West Bengal,Urban,Middle But Below Matric/Secondary,8971,Seeing,Females
West Bengal,Urban,Matric/Secondary But Below Graduate,10502,Seeing,Females
West Bengal,Urban,Graduate And Above,5932,Seeing,Females
Jharkhand,Rural,Illiterate,46802,Seeing,Females
Jharkhand,Rural,Literate,20400,Seeing,Females
Jharkhand,Rural,Literate But Below Primary,6795,Seeing,Females
Jharkhand,Rural,Primary But Below Middle,6549,Seeing,Females
